,tweets,id,language,len,date,source,likes,retweets,sentiment
138,Opinion: Why #Pompeo is looting the burning house as the entire world is on fire #CGTNOpinion https://t.co/AzAMBWS2KS,1244273104425062402,en,117,2020-03-29 14:40:00,TweetDeck,63,15,0.0
139,"South Korea will impose a 14-day mandatory quarantine on all arrivals from overseas, starting April, to curb import… https://t.co/NZhtBdLb4o",1244272584939585537,en,140,2020-03-29 14:37:56,Twitter Web App,54,21,0.0
140,Story of Fighting #COVID19: #Tokyo residents adapt to a new lifestyle https://t.co/LASSaFWyeM,1244268071553884161,en,93,2020-03-29 14:20:00,Twitter Media Studio,71,13,0.13636363636363635
141,"Expert on TAIPEI Act: The U.S. maintains ""strategic ambiguity"" towards Taiwan issue https://t.co/BqbaCD3N36",1244263042168303619,en,107,2020-03-29 14:00:01,TweetDeck,24,4,0.0
142,#Update All eight people on board a plane on an evacuation mission were killed when it crashed and caught fire at… https://t.co/KZWCxI8BSM,1244262305749012480,en,138,2020-03-29 13:57:05,Twitter Media Studio,278,234,-0.2
143,"An airliner took off from Yichang airport in drizzle on midnight Sunday, marking the first departure since #Hubei l… https://t.co/nmlAWH6LKF",1244258004930723841,en,140,2020-03-29 13:40:00,TweetDeck,96,17,0.25
144,"Aircraft crashes at airport in Manila, #Philippines: Media https://t.co/9t84E2QNbn",1244254552758480896,en,82,2020-03-29 13:26:17,Twitter Web App,118,63,0.0
145,American scientists refute #Wuhan as the novel #coronavirus ' origin https://t.co/jx95EXRbHt,1244252971694608386,en,92,2020-03-29 13:20:00,TweetDeck,126,52,0.0
146,".@SerbianPM Ana Brnabic says #China was the first country to send help

So far, more than 40 tonnes of medical supp… https://t.co/gIjG9IkUfh",1244247941587415043,en,140,2020-03-29 13:00:00,Twitter Media Studio,178,79,0.2125
147,Trump's ignorance of health preparation causes slow pandemic response #COVID19 https://t.co/8TjuPEr8AU,1244242905348390912,en,102,2020-03-29 12:40:00,TweetDeck,53,15,-0.30000000000000004
148,South Koreans demand tough laws in wake of chatroom sex image scandal https://t.co/V3kiEIVm7u,1244237872120692737,en,93,2020-03-29 12:20:00,TweetDeck,54,5,-0.3888888888888889
149,Chinese President #XiJinping inspects work resumption in Zhejiang Province https://t.co/zPH0eAMyMO https://t.co/rNuAU9Scky,1244237279477911552,en,122,2020-03-29 12:17:38,Twitter Web App,47,8,0.0
150,Live: Chinese experts share TCM therapy on #COVID19 with overseas doctors via a conference call #Covid19Frontline https://t.co/S6sVPJbxpI,1244234312519544832,en,137,2020-03-29 12:05:51,Periscope,266,99,0.06818181818181818
151,Protective gear runs low in U.S. as pandemic escalates #coronavirus https://t.co/oAXPma3zmp,1244232839320788994,en,91,2020-03-29 12:00:00,TweetDeck,32,15,0.0
152,"""Ming"" is a 15-year-old growing up in the Hong Kong SAR. Like many of his generation, he is an avid reader of the A… https://t.co/BfK0vtvmCP",1244227805879164928,en,140,2020-03-29 11:40:00,Twitter Media Studio,45,10,0.2833333333333333
153,Shanghai-based infectious disease expert Zhang Wenhong has granted free copyright of his latest book on #COVID19 pr… https://t.co/tHI9d1pl7H,1244222772815056898,en,140,2020-03-29 11:20:00,TweetDeck,126,39,0.45
154,"The spots for around 6,200 athletes who has already qualified for the #TokyoOlympics will be kept for the reschedul… https://t.co/wYDlIeaxbk",1244218000556736513,en,140,2020-03-29 11:01:02,Twitter Web App,74,18,0.0
155,"Opinion: Like #COVID19, tuberculosis deserves more attention #CGTNOpinion

More: https://t.co/qoCoq3IrtZ https://t.co/lbaCFpdUW5",1244217740526673920,en,128,2020-03-29 11:00:00,Twitter Media Studio,25,9,0.5
156,Blooming flowers and green trees have brightened the Old Summer Palace in Beijing https://t.co/u3khwmhSWT,1244212706409758721,en,105,2020-03-29 10:40:00,TweetDeck,244,53,-0.05
157,Opinion: Loopholes put stress on U.S. healthcare system #CGTNFirstVoice https://t.co/dSEwyWiGEg,1244207673115054082,en,95,2020-03-29 10:20:00,TweetDeck,33,5,0.0
158,"Chinese medical team to #Iraq arrived in Kurdish region, where 125 #COVID19 cases have been reported, to share expe… https://t.co/uABSi0uPrY",1244202641971974146,en,140,2020-03-29 10:00:00,TweetDeck,333,79,0.0
159,"Nurses in #NYC protested their working conditions and pushed back against #CDC 's guidelines on reusing masks, sayi… https://t.co/HAed6ZCIcD",1244197606802194434,en,140,2020-03-29 09:40:00,Twitter Media Studio,210,91,0.0
160,"Museums reopen, but online exhibitions stay https://t.co/iWs8VK7IKK",1244192573746536448,en,67,2020-03-29 09:20:00,TweetDeck,66,15,0.0
161,Australian PM Scott Morrison announced tougher restrictions on public gathering by banning groups of three or more… https://t.co/jj1zSKWZvl,1244189115274280962,en,139,2020-03-29 09:06:15,Twitter Web App,38,9,0.16666666666666666
162,#FactsTell China contains the #COVID19 epidemic by the rule of law https://t.co/Yom3zMQ87d,1244187540468498433,en,90,2020-03-29 09:00:00,Twitter Media Studio,133,45,0.0
163,"Epidemic in Italy began ""much earlier"" than Feb. 20, new study suggests #COVID19 #CoronavirusOutbreak 
https://t.co/SH7J0sai63",1244182507400105985,en,126,2020-03-29 08:40:00,TweetDeck,47,21,0.06818181818181818
164,A joint mission team comprising 15 experts from Shandong Province has been dispatched from China to the UK to help… https://t.co/l2INlUCnY7,1244177474394587137,en,139,2020-03-29 08:20:00,Twitter Media Studio,373,108,0.0
165,Live: Hubei Province holds its daily conference to share the latest on the #coronavirus pandemic #COVID19 https://t.co/4Kdx7yxgK7,1244172692502142981,en,129,2020-03-29 08:01:00,Periscope,165,57,0.21212121212121213
166,"Ming is a 15-year-old growing up in #HongKong who took part in the 2019 unrest.

To find out why youths such as Min… https://t.co/JqP4U3eAiD",1244172441632440320,en,140,2020-03-29 08:00:00,Twitter Media Studio,105,36,0.05
167,"On Saturday, the current confirmed #COVID19 cases in #China dropped below 3,000, and local transmission has been al… https://t.co/Y8udW3lnPy",1244169761233063936,en,140,2020-03-29 07:49:21,Twitter Web App,115,33,0.13333333333333333
168,"Answer Bank: What's the right way to disinfect your phone? 

📱Disinfect at least once a day
🧴Use the right types of… https://t.co/O4UqbXoU5a",1244167407989477377,en,140,2020-03-29 07:40:00,TweetDeck,58,41,0.09047619047619047
169,"UBS emphasizes speed in stimulus packages in order to prevent job losses

#COVID19 #CoronavirusOutbreak https://t.co/7QZu235PXD",1244162374853996547,en,127,2020-03-29 07:20:00,TweetDeck,32,2,0.0
170,Live: China boosts international air freight capacity to stabilize supply chains amid #coronavirus pandemic https://t.co/CaXGel5SUR,1244157786381905921,en,131,2020-03-29 07:01:46,Periscope,269,84,0.06818181818181818
171,"Protective gear runs low in U.S. as pandemic escalates

#COVID19 #CoronavirusOutbreak https://t.co/oAXPma3zmp",1244157342654050304,en,109,2020-03-29 07:00:00,TweetDeck,40,13,0.0
172,"The @UN will donate 250,000 face masks in its storage unit to the U.S., UN chief @antonioguterres announced on Twit… https://t.co/EvAnWf1ilx",1244155735795097600,en,140,2020-03-29 06:53:37,Twitter Web App,78,15,0.0
173,"Not wearing masks a “big mistake” in the U.S., Europe: Chinese expert

#COVID19 #CoronavirusOutbreak https://t.co/Fsq9tpcyrL",1244152308377587713,en,124,2020-03-29 06:40:00,TweetDeck,195,98,0.0
174,Peach blossoms dominate spring in southeastern #Tibet https://t.co/VxbOdFlxey https://t.co/hVU28r0kLA,1244147275133325313,en,101,2020-03-29 06:20:00,TweetDeck,333,81,0.0
175,Opinion: A gender lens for #COVID19 #CGTNOpinion https://t.co/BVCHKUahRC,1244142243516203008,en,72,2020-03-29 06:00:00,TweetDeck,78,17,0.0
176,Global Political Calendar: NATO FMs' video conference for the first time https://t.co/vEhHCtbjDC,1244137208862232580,en,96,2020-03-29 05:40:00,TweetDeck,32,6,0.08333333333333333
177,Chinese resort city Sanya joins WWF's #NoPlastic in Nature initiative https://t.co/j2IgXuJDBx,1244132175928102912,en,93,2020-03-29 05:20:00,TweetDeck,93,8,0.0
178,"On the first day of Wuhan resuming metro service, CGTN visited a metro station and happened to meet a man who has n… https://t.co/0U4gFeL2ko",1244127143132401664,en,140,2020-03-29 05:00:00,Twitter Media Studio,81,26,0.25
179,"China's health insurance authorities have settled up bills for 44,189 confirmed #COVID19 patients at a total cost o… https://t.co/Pn0S2k1Evr",1244123285291323392,en,140,2020-03-29 04:44:40,Twitter Web App,343,122,0.2
180,"Medical supplies sent to Europe via China-Europe freight trains 

The cargo includes 130,000 masks, 752 protective… https://t.co/2RVUbbBZYv",1244122109359656968,en,139,2020-03-29 04:40:00,Twitter Media Studio,51,15,0.0
181,The Global Guardians: Plugging the #COVID19 data gap https://t.co/1nAYSfYAKS,1244117076404469764,en,76,2020-03-29 04:20:00,Twitter Media Studio,56,11,0.0
182,HEAT PODCAST: Indian MP Dr @ShashiTharoor speaks about his country’s lockdown - and if government measures are enou… https://t.co/ClYsptQDtV,1244114633126039552,en,140,2020-03-29 04:10:17,TweetDeck,110,18,0.0
183,Dogs being trained to sniff out #COVID19 https://t.co/anbrgprrAR,1244112043096993793,en,64,2020-03-29 04:00:00,TweetDeck,104,26,0.0
184,The Department of Health of the Philippines dismissed media reports that some #COVID19 test kits donated by China h… https://t.co/T3al1Hg6gL,1244111612593598464,en,140,2020-03-29 03:58:17,Twitter Web App,134,35,0.0
185,"Serbian PM @SerbianPM: China was the first country to send help 

#COVID19 #CoronavirusOutbreak https://t.co/pxhEBamGu4",1244107009970049027,en,119,2020-03-29 03:40:00,Twitter Media Studio,84,19,0.25
186,Opinion: The global merits of a Sino-U.S. rapprochement #CGTNOpinion https://t.co/Iz16HSBTTK,1244101976792522752,en,92,2020-03-29 03:20:00,TweetDeck,40,8,0.0
187,Answer Bank: What steps can a family take to reduce the risk of getting #COVID19 during home isolation? Here we hav… https://t.co/W2EfZv13hU,1244097824356044801,en,140,2020-03-29 03:03:30,Twitter Web App,63,22,0.0
188,"The U.S. @CDCgov issued a travel advisory for New York, New Jersey, and Connecticut, urging residents to avoid non-… https://t.co/hEOQs8gEfp",1244095461067112451,en,140,2020-03-29 02:54:06,Twitter Web App,67,13,0.13636363636363635
189,"#France has ordered more than 1 billion face masks, mostly from China, Reuters reported, citing the country's healt… https://t.co/VfuFYPTRwX",1244092862431555585,en,140,2020-03-29 02:43:47,Twitter Web App,112,45,0.5
190,"Sports stars, artists help raise 625,000 euros to fight #COVID19  https://t.co/VMVJFJRqR7",1244091910333050885,en,89,2020-03-29 02:40:00,TweetDeck,34,5,0.0
191,Zhong Nanshan: Key to defeating #COVID19 is “distancing” https://t.co/xgNhSJC82e,1244086877193416704,en,80,2020-03-29 02:20:00,Twitter Media Studio,118,43,0.0
192,"As countries in the West are scrambling to contain the #coronavirus, some are looking to the East to see if there a… https://t.co/iLUrfDNmwt",1244081844682985473,en,140,2020-03-29 02:00:00,TweetDeck,24,11,0.0
193,"Latest on global confirmed #COVID19 cases:

🇮🇹 Italy: 92,472 (10,023 deaths)
🇫🇷 France: 37,575 (2,314 deaths)
🇰🇷 So… https://t.co/kZWWcC5mFM",1244077236715532288,en,140,2020-03-29 01:41:41,Twitter Web App,291,132,0.3
194,Opinion: The push to discredit China's aid to Europe #CGTNOpinion #COVID19 https://t.co/Bwgkzvpt5j,1244076810897207296,en,98,2020-03-29 01:40:00,TweetDeck,77,18,0.0
195,#HongKong Commissioner office condemns U.S. politicians' remarks about district councilor https://t.co/8yQbxIVhWX,1244071777950720002,en,113,2020-03-29 01:20:00,TweetDeck,57,7,0.0
196,"U.S. President Donald Trump has backed off from imposing a quarantine on New York, New Jersey and parts of Connecti… https://t.co/dKJEussXci",1244070254055051264,en,140,2020-03-29 01:13:56,Twitter Web App,110,37,0.13636363636363635
197,Canadian Prime Minister Justin Trudeau's wife Sophie Gregoire Trudeau said on social media on Saturday that she has… https://t.co/62d6Ld3BUz,1244068974079295488,en,140,2020-03-29 01:08:51,Twitter Web App,68,16,0.03333333333333333
198,"#Spain is in a state of emergency as its total number of confirmed #COVID19 cases has risen to more than 65,000.… https://t.co/CbprWnShkA",1244066747017125891,en,137,2020-03-29 01:00:00,Twitter Media Studio,44,14,0.3
199,Live: Wuhan’s Leishenshan Hospital races against time to save more #COVID19 patients #coronavirus https://t.co/IrOBLoXb7d,1244064233874063361,en,121,2020-03-29 00:50:01,Periscope,475,172,0.3181818181818182
